id,kode_provinsi,nama_provinsi,persentase_penduduk_miskin,satuan,tahun,id_gini,kode_provinsi_gini,semester,gini_ratio,satuan_gini,id_tpt,kode_provinsi_tpt,daerah,tingkat_penganggur_terbuka,satuan_tpt,id_ipm,kode_provinsi_ipm,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,indeks_pembangunan_manusia,satuan_ipm,kemiskinan_tahun_depan,rata_rata_inflasi_tahunan
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,273,32,3202,KABUPATEN SUKABUMI,LAKI-LAKI,73.42,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,274,32,3202,KABUPATEN SUKABUMI,PEREMPUAN,64.83,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,275,32,3203,KABUPATEN CIANJUR,LAKI-LAKI,70.99,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,276,32,3203,KABUPATEN CIANJUR,PEREMPUAN,60.46,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,277,32,3204,KABUPATEN BANDUNG,LAKI-LAKI,76.71,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,278,32,3204,KABUPATEN BANDUNG,PEREMPUAN,72.13,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,279,32,3205,KABUPATEN GARUT,LAKI-LAKI,72.47,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,280,32,3205,KABUPATEN GARUT,PEREMPUAN,60.42,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,281,32,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,72.3,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,282,32,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,62.91,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,283,32,3207,KABUPATEN CIAMIS,LAKI-LAKI,77.25,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,284,32,3207,KABUPATEN CIAMIS,PEREMPUAN,67.4,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,285,32,3208,KABUPATEN KUNINGAN,LAKI-LAKI,75.98,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,286,32,3208,KABUPATEN KUNINGAN,PEREMPUAN,66.34,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,287,32,3209,KABUPATEN CIREBON,LAKI-LAKI,75.59,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,288,32,3209,KABUPATEN CIREBON,PEREMPUAN,63.71,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,289,32,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,73.52,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,290,32,3210,KABUPATEN MAJALENGKA,PEREMPUAN,64.01,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,291,32,3211,KABUPATEN SUMEDANG,LAKI-LAKI,76.4,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,292,32,3211,KABUPATEN SUMEDANG,PEREMPUAN,72.89,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,293,32,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,73.55,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,294,32,3212,KABUPATEN INDRAMAYU,PEREMPUAN,65.32,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,295,32,3213,KABUPATEN SUBANG,LAKI-LAKI,74.42,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,296,32,3213,KABUPATEN SUBANG,PEREMPUAN,67.94,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,297,32,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,77.01,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,298,32,3214,KABUPATEN PURWAKARTA,PEREMPUAN,67.06,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,299,32,3215,KABUPATEN KARAWANG,LAKI-LAKI,76.02,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,300,32,3215,KABUPATEN KARAWANG,PEREMPUAN,69.23,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,301,32,3216,KABUPATEN BEKASI,LAKI-LAKI,80.15,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,302,32,3216,KABUPATEN BEKASI,PEREMPUAN,71.76,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,303,32,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,74.63,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,304,32,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,59.98,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,305,32,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,73.58,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,306,32,3218,KABUPATEN PANGANDARAN,PEREMPUAN,66.25,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,307,32,3271,KOTA BOGOR,LAKI-LAKI,82.45,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,308,32,3271,KOTA BOGOR,PEREMPUAN,75.12,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,309,32,3272,KOTA SUKABUMI,LAKI-LAKI,81.03,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,310,32,3272,KOTA SUKABUMI,PEREMPUAN,74.83,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,311,32,3273,KOTA BANDUNG,LAKI-LAKI,86.53,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,312,32,3273,KOTA BANDUNG,PEREMPUAN,81.95,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,313,32,3274,KOTA CIREBON,LAKI-LAKI,79.4,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,314,32,3274,KOTA CIREBON,PEREMPUAN,75.87,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,315,32,3275,KOTA BEKASI,LAKI-LAKI,87.4,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,316,32,3275,KOTA BEKASI,PEREMPUAN,81.74,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,317,32,3276,KOTA DEPOK,LAKI-LAKI,86.58,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,318,32,3276,KOTA DEPOK,PEREMPUAN,80.9,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,319,32,3277,KOTA CIMAHI,LAKI-LAKI,83.65,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,320,32,3277,KOTA CIMAHI,PEREMPUAN,76.96,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,321,32,3278,KOTA TASIKMALAYA,LAKI-LAKI,77.55,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,322,32,3278,KOTA TASIKMALAYA,PEREMPUAN,71.45,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,323,32,3279,KOTA BANJAR,LAKI-LAKI,78.03,POIN,7.62,"15,133,333,333,333,300"
506,32,JAWA BARAT,7.62,PERSEN,2023,18,32,SEMESTER II,0.0,POIN,26,32,PERDESAAN,5.65,PERSEN,324,32,3279,KOTA BANJAR,PEREMPUAN,68.55,POIN,7.46,"15,133,333,333,333,300"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,325,32,3201,KABUPATEN BOGOR,LAKI-LAKI,77.04,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,326,32,3201,KABUPATEN BOGOR,PEREMPUAN,69.47,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,327,32,3202,KABUPATEN SUKABUMI,LAKI-LAKI,73.88,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,328,32,3202,KABUPATEN SUKABUMI,PEREMPUAN,65.45,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,329,32,3203,KABUPATEN CIANJUR,LAKI-LAKI,71.6,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,330,32,3203,KABUPATEN CIANJUR,PEREMPUAN,61.18,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,331,32,3204,KABUPATEN BANDUNG,LAKI-LAKI,77.16,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,332,32,3204,KABUPATEN BANDUNG,PEREMPUAN,72.71,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,333,32,3205,KABUPATEN GARUT,LAKI-LAKI,73.16,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,334,32,3205,KABUPATEN GARUT,PEREMPUAN,61.09,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,335,32,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,72.92,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,336,32,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,63.51,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,337,32,3207,KABUPATEN CIAMIS,LAKI-LAKI,77.79,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,338,32,3207,KABUPATEN CIAMIS,PEREMPUAN,68.05,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,339,32,3208,KABUPATEN KUNINGAN,LAKI-LAKI,76.48,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,340,32,3208,KABUPATEN KUNINGAN,PEREMPUAN,66.96,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,341,32,3209,KABUPATEN CIREBON,LAKI-LAKI,76.04,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,342,32,3209,KABUPATEN CIREBON,PEREMPUAN,64.44,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,343,32,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,74.15,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,344,32,3210,KABUPATEN MAJALENGKA,PEREMPUAN,64.63,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,345,32,3211,KABUPATEN SUMEDANG,LAKI-LAKI,76.89,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,346,32,3211,KABUPATEN SUMEDANG,PEREMPUAN,73.47,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,347,32,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,74.1,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,348,32,3212,KABUPATEN INDRAMAYU,PEREMPUAN,65.97,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,349,32,3213,KABUPATEN SUBANG,LAKI-LAKI,74.95,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,350,32,3213,KABUPATEN SUBANG,PEREMPUAN,68.62,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,351,32,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,77.55,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,352,32,3214,KABUPATEN PURWAKARTA,PEREMPUAN,67.61,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,353,32,3215,KABUPATEN KARAWANG,LAKI-LAKI,76.54,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,354,32,3215,KABUPATEN KARAWANG,PEREMPUAN,69.83,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,355,32,3216,KABUPATEN BEKASI,LAKI-LAKI,80.77,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,356,32,3216,KABUPATEN BEKASI,PEREMPUAN,72.47,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,357,32,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,74.91,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,358,32,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,60.69,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,359,32,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,74.0,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,360,32,3218,KABUPATEN PANGANDARAN,PEREMPUAN,66.88,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,361,32,3271,KOTA BOGOR,LAKI-LAKI,83.1,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,362,32,3271,KOTA BOGOR,PEREMPUAN,75.84,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,363,32,3272,KOTA SUKABUMI,LAKI-LAKI,81.49,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,364,32,3272,KOTA SUKABUMI,PEREMPUAN,75.45,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,365,32,3273,KOTA BANDUNG,LAKI-LAKI,86.94,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,366,32,3273,KOTA BANDUNG,PEREMPUAN,82.48,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,367,32,3274,KOTA CIREBON,LAKI-LAKI,79.95,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,368,32,3274,KOTA CIREBON,PEREMPUAN,76.62,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,369,32,3275,KOTA BEKASI,LAKI-LAKI,87.84,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,370,32,3275,KOTA BEKASI,PEREMPUAN,82.24,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,371,32,3276,KOTA DEPOK,LAKI-LAKI,86.99,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,372,32,3276,KOTA DEPOK,PEREMPUAN,81.51,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,373,32,3277,KOTA CIMAHI,LAKI-LAKI,84.21,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,374,32,3277,KOTA CIMAHI,PEREMPUAN,77.71,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,375,32,3278,KOTA TASIKMALAYA,LAKI-LAKI,78.11,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,376,32,3278,KOTA TASIKMALAYA,PEREMPUAN,72.03,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,377,32,3279,KOTA BANJAR,LAKI-LAKI,78.54,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,27,32,PERKOTAAN,6.98,PERSEN,378,32,3279,KOTA BANJAR,PEREMPUAN,69.21,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,28,32,PERDESAAN,5.84,PERSEN,325,32,3201,KABUPATEN BOGOR,LAKI-LAKI,77.04,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,28,32,PERDESAAN,5.84,PERSEN,326,32,3201,KABUPATEN BOGOR,PEREMPUAN,69.47,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,28,32,PERDESAAN,5.84,PERSEN,327,32,3202,KABUPATEN SUKABUMI,LAKI-LAKI,73.88,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,28,32,PERDESAAN,5.84,PERSEN,328,32,3202,KABUPATEN SUKABUMI,PEREMPUAN,65.45,POIN,7.46,"13,724,999,999,999,900"
544,32,JAWA BARAT,7.46,PERSEN,2024,19,32,SEMESTER I,421,POIN,28,32,PERDESAAN,5.84,PERSEN,329,32,3203,KABUPATEN CIANJUR,LAKI-LAKI,71.6,POIN,7.46,"13,724,999,999,999,900"
